Cluster ID,confidence_score,Id,product,seller name,quantity,price,price1,price2,territory,lastcolumn 
1084,0.565213495089273,8491,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Bobby Trafton,37957,-37.2,6.81,5.48,British Columbia,Binders and Binder Accessories
144,0.565213495089273,8492,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Denny Ordway,38406,-226.24,58.14,36.61,British Columbia,Bookcases
325,0.565213495089273,8493,"80 Minute CD-R Spindle, 100/Pack - Staples",Roland Fjeld,38594,247.94,39.48,1.99,British Columbia,Computer Peripherals
295,0.565213495089273,8494,"Memorex 4.7GB DVD-RAM, 3/Pack",Elizabeth Moffitt,38657,569.3,31.78,1.99,British Columbia,Computer Peripherals
366,0.565213495089273,8495,Bretford CR4500 Series Slim Rectangular Table,Corey Lock,38850,-4560.43,348.21,40.19,British Columbia,Tables
406,0.565213495089273,8496,GBC Wire Binding Strips,David Kendrick,38913,-4.3,31.74,12.62,British Columbia,Binders and Binder Accessories
367,0.565213495089273,8497,"Dual Level, Single-Width Filing Carts",Julia Barnett,38948,197.16,155.06,7.07,British Columbia,Storage & Organization
669,0.565213495089273,8498,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Julia Barnett,38948,1839.2,179.99,13.99,British Columbia,Telephones and Communication
407,0.565213495089273,8499,"6"" Cubicle Wall Clock, Black",Adam Hart,39041,-158.58,8.09,7.96,British Columbia,Office Furnishings
48,0.565213495089273,8500,Coloredge Poster Frame,Adam Hart,39041,36.32,14.2,5.3,British Columbia,Office Furnishings
204,0.565213495089273,8501,StarTAC 7760,Shirley Jackson,39136,662.05,65.99,3.99,British Columbia,Telephones and Communication
408,0.565213495089273,8502,Xerox 1880,Adam Hart,39232,-47.01,35.44,19.99,British Columbia,Paper
256,0.565213495089273,8503,Xerox 194,Adam Hart,39232,435.11,55.48,14.3,British Columbia,Paper
342,0.565213495089273,8504,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Bradley Drucker,39617,202.47,39.98,9.2,British Columbia,Office Furnishings
409,0.565213495089273,8505,Newell 312,Bradley Drucker,39617,34.24,5.84,1.2,British Columbia,Pens & Art Supplies
410,0.565213495089273,8506,CF 688,Karen Carlisle,39649,-202.85,155.99,8.99,British Columbia,Telephones and Communication
411,0.565213495089273,8507,Xerox 1983,Karen Carlisle,39649,-17.48,5.98,5.46,British Columbia,Paper
288,0.565213495089273,8508,Trimflex™ Flexible Post Binders,Grant Thornton,39654,330.03,21.38,2.99,British Columbia,Binders and Binder Accessories
52,0.565213495089273,8509,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Brendan Murry,39808,655.36,39.98,9.83,British Columbia,Envelopes
412,0.565213495089273,8510,i2000,Brendan Murry,39808,868.47,125.99,2.5,British Columbia,Telephones and Communication
273,0.565213495089273,8511,Xerox 1898,Benjamin Venier,39841,-123.07,6.68,6.92,British Columbia,Paper
237,0.565213495089273,8512,Acco 3-Hole Punch,Jennifer Patt,39847,-127.01,4.38,6.21,British Columbia,Binders and Binder Accessories
56,0.565213495089273,8513,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Jennifer Patt,39847,379.11,64.98,6.88,British Columbia,Storage & Organization
410,0.565213495089273,8514,CF 688,Jennifer Patt,39847,142.55,155.99,8.99,British Columbia,Telephones and Communication
5,0.565213495089273,8515,Fellowes 17-key keypad for PS/2 interface,Jennifer Patt,39907,-99.38,30.73,4,British Columbia,Computer Peripherals
413,0.565213495089273,8516,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jennifer Patt,40068,-90.41,160.98,30,British Columbia,Chairs & Chairmats
56,0.565213495089273,8517,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Jennifer Patt,40068,-110.07,64.98,6.88,British Columbia,Storage & Organization
366,0.565213495089273,8518,Bretford CR4500 Series Slim Rectangular Table,Jennifer Patt,40068,1903.1,348.21,40.19,British Columbia,Tables
339,0.565213495089273,8519,Avery Durable Binders,Jeremy Pistek,40420,-2.61,2.88,1.49,British Columbia,Binders and Binder Accessories
130,0.565213495089273,8520,Accessory21,Jeremy Pistek,40420,450.02,20.99,0.99,British Columbia,Telephones and Communication
411,0.565213495089273,8521,Xerox 1983,David Bremer,40485,-63.77,5.98,5.46,British Columbia,Paper
204,0.565213495089273,8522,StarTAC 7760,David Bremer,40485,-190.42,65.99,3.99,British Columbia,Telephones and Communication
200,0.565213495089273,8523,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Nora Paige,40998,385.46,29.89,1.99,British Columbia,Computer Peripherals
110,0.565213495089273,8524,EcoTones® Memo Sheets,Nora Paige,40998,28.4,4,1.3,British Columbia,Paper
414,0.565213495089273,8525,"Lifetime Advantage™ Folding Chairs, 4/Carton",Harold Dahlen,41091,1318.83,218.08,18.06,British Columbia,Chairs & Chairmats
722,0.565213495089273,8526,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Bobby Trafton,41152,541.92,76.72,19.95,British Columbia,Appliances
85,0.565213495089273,8527,Staples® General Use 3-Ring Binders,Bobby Trafton,41152,-15.12,1.88,1.49,British Columbia,Binders and Binder Accessories
29,0.565213495089273,8528,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Nicole Brennan,41157,1116.98,107.53,5.81,British Columbia,Office Furnishings
53,0.565213495089273,8529,GBC Plastic Binding Combs,Jennifer Patt,41349,-335.69,7.38,11.51,British Columbia,Binders and Binder Accessories
415,0.565213495089273,8530,"DAX Metal Frame, Desktop, Stepped-Edge",Jennifer Patt,41349,-7.48,20.24,8.99,British Columbia,Office Furnishings
72,0.565213495089273,8531,Eldon Simplefile® Box Office®,Jennifer Patt,41349,-70.43,12.44,6.27,British Columbia,Storage & Organization
90,0.565213495089273,8532,Avery 493,Alejandro Savely,41440,37.77,4.91,0.5,British Columbia,Labels
161,0.565213495089273,8533,Hon 94000 Series Round Tables,Alejandro Savely,41440,173.48,296.18,54.12,British Columbia,Tables
416,0.565213495089273,8534,Sanford Pocket Accent® Highlighters,Charles Crestani,41539,-8.44,1.6,1.29,British Columbia,Pens & Art Supplies
234,0.565213495089273,8535,V 3600 Series,Charles Crestani,41539,398.22,65.99,8.99,British Columbia,Telephones and Communication
294,0.565213495089273,8536,Staples SlimLine Pencil Sharpener,Brendan Murry,41574,-38.94,11.97,5.81,British Columbia,Pens & Art Supplies
417,0.565213495089273,8537,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Muhammed Lee,41831,431.95,80.97,30.06,British Columbia,Office Machines
260,0.565213495089273,8538,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Muhammed Lee,41831,-96.29,5.28,5.66,British Columbia,Paper
285,0.565213495089273,8539,GBC VeloBinder Electric Binding Machine,Victoria Pisteka,41888,690.27,120.98,9.07,British Columbia,Binders and Binder Accessories
7,0.565213495089273,8540,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Victoria Pisteka,41888,-41.83,8.32,2.38,British Columbia,Computer Peripherals
418,0.565213495089273,8541,V3682,Victoria Pisteka,41888,372.4,125.99,4.2,British Columbia,Telephones and Communication
339,0.565213495089273,8542,Avery Durable Binders,Patrick Bzostek,42054,6.74,2.88,1.49,British Columbia,Binders and Binder Accessories
571,0.565213495089273,8543,Unpadded Memo Slips,Jeremy Pistek,42148,-10.64,3.98,2.97,British Columbia,Paper
419,0.565213495089273,8544,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Maureen Gastineau,42306,-7.41,8.69,2.99,British Columbia,Binders and Binder Accessories
762,0.565213495089273,8545,Eldon Image Series Black Desk Accessories,Adam Hart,42338,-44.47,4.14,6.6,British Columbia,Office Furnishings
420,0.565213495089273,8546,SC-3160,Adam Hart,42338,344.13,65.99,8.99,British Columbia,Telephones and Communication
225,0.565213495089273,8547,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Berenike Kampe,42343,239.23,70.98,26.85,British Columbia,Bookcases
616,0.565213495089273,8548,Xerox 1893,Berenike Kampe,42343,230.37,40.99,17.48,British Columbia,Paper
382,0.565213495089273,8549,"Avery Flip-Chart Easel Binder, Black",Julia Barnett,42467,-48.21,22.38,15.1,British Columbia,Binders and Binder Accessories
0,0.565213495089273,8550,Belkin ErgoBoard™ Keyboard,Julia Barnett,42467,53.63,30.98,6.5,British Columbia,Computer Peripherals
106,0.565213495089273,8551,T28 WORLD,Julia Barnett,42467,-253.37,195.99,8.99,British Columbia,Telephones and Communication
782,0.565213495089273,8552,Xerox 1920,Bobby Elias,42529,-33.95,5.98,7.5,British Columbia,Paper
58,0.565213495089273,8553,Storex DuraTech Recycled Plastic Frosted Binders,Jeremy Pistek,42563,-14.36,4.24,5.41,British Columbia,Binders and Binder Accessories
371,0.565213495089273,8554,Bevis Round Conference Table Top & Single Column Base,Tom Prescott,42567,-18.81,146.34,43.75,British Columbia,Tables
109,0.565213495089273,8555,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Noel Staavos,42691,1170.35,46.94,6.77,British Columbia,Office Furnishings
236,0.565213495089273,8556,Fellowes Super Stor/Drawer® Files,Noel Staavos,42691,-139.75,161.55,19.99,British Columbia,Storage & Organization
205,0.565213495089273,8557,T65,David Bremer,42919,-475.66,195.99,4.2,British Columbia,Telephones and Communication
688,0.565213495089273,8558,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Bryan Spruell,43010,74.83,5.68,1.46,British Columbia,Paper
178,0.565213495089273,8559,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Bryan Spruell,43010,83.16,10.14,2.27,British Columbia,Paper
227,0.565213495089273,8560,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Adam Hart,43043,28.81,225.04,11.79,British Columbia,Appliances
209,0.565213495089273,8561,Okidata ML184 Turbo Dot Matrix Printers,Bobby Elias,43170,1494.01,306.14,26.53,British Columbia,Office Machines
758,0.565213495089273,8562,Xerox 197,Bobby Elias,43170,65.01,30.98,17.08,British Columbia,Paper
421,0.565213495089273,8563,"Global Push Button Manager's Chair, Indigo",Damala Kotsonis,43397,-319.26,60.89,32.41,British Columbia,Chairs & Chairmats
254,0.565213495089273,8564,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Jill Matthias,43494,-4858.67,1938.02,13.99,British Columbia,Office Machines
259,0.565213495089273,8565,R280,Tim Taslimi,43682,62.16,155.99,8.99,British Columbia,Telephones and Communication
422,0.565213495089273,8566,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Grant Thornton,43814,-12.88,5.28,2.99,British Columbia,Binders and Binder Accessories
1127,0.565213495089273,8567,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Grant Thornton,43814,13.8,4.2,2.26,British Columbia,Paper
423,0.565213495089273,8568,JM Magazine Binder,Corey Catlett,43815,202.83,16.51,2.99,British Columbia,Binders and Binder Accessories
255,0.565213495089273,8569,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Corey Catlett,43815,539.45,55.48,6.79,British Columbia,Paper
424,0.565213495089273,8570,Space Solutions™ Industrial Galvanized Steel Shelving.,Corey Catlett,43815,-1097.97,78.8,35,British Columbia,Storage & Organization
91,0.565213495089273,8571,KF 788,Deborah Brumfield,43844,170.57,45.99,4.99,British Columbia,Telephones and Communication
1102,0.565213495089273,8572,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Jill Matthias,43846,-8.28,3.6,2.2,British Columbia,Paper
67,0.565213495089273,8573,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Harold Dahlen,43974,15.83,7.64,1.39,British Columbia,Envelopes
425,0.565213495089273,8574,"Wilson Jones Hanging View Binder, White, 1""",Dan Campbell,44000,-51.3,7.1,6.05,British Columbia,Binders and Binder Accessories
858,0.565213495089273,8575,"Seth Thomas 13 1/2"" Wall Clock",Dan Campbell,44000,89.95,17.78,5.03,British Columbia,Office Furnishings
426,0.565213495089273,8576,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Maris LaWare,44003,0.86,5.34,2.99,British Columbia,Binders and Binder Accessories
193,0.565213495089273,8577,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Elizabeth Moffitt,44069,26.71,9.11,2.15,British Columbia,Paper
841,0.565213495089273,8578,White GlueTop Scratch Pads,Elizabeth Moffitt,44069,247.79,15.04,1.97,British Columbia,Paper
427,0.565213495089273,8579,Ibico Ibimaster 300 Manual Binding System,Alan Schoenberger,44099,4592.74,367.99,19.99,British Columbia,Binders and Binder Accessories
58,0.565213495089273,8580,Storex DuraTech Recycled Plastic Frosted Binders,Alan Schoenberger,44099,-67.46,4.24,5.41,British Columbia,Binders and Binder Accessories
428,0.565213495089273,8581,"Master Big Foot® Doorstop, Beige",Mark Packer,44133,-46.68,5.28,3.96,British Columbia,Office Furnishings
214,0.565213495089273,8582,GBC DocuBind 200 Manual Binding Machine,Juliana Krohn,44261,5979.56,420.98,19.99,British Columbia,Binders and Binder Accessories
264,0.565213495089273,8583,"Sauder Forest Hills Library, Woodland Oak Finish",Juliana Krohn,44261,-427.99,140.98,36.09,British Columbia,Bookcases
336,0.565213495089273,8584,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Juliana Krohn,44261,-7961.43,3502.14,8.73,British Columbia,Office Machines
2,0.565213495089273,8585,Accessory41,Juliana Krohn,44261,-17.41,35.99,5.99,British Columbia,Telephones and Communication
220,0.565213495089273,8586,Okidata ML591 Wide Format Dot Matrix Printer,Barry Weirich,44323,5381.02,810.98,16.06,British Columbia,Office Machines
429,0.565213495089273,8587,Xerox 1954,Christy Brittain,44517,-16.67,5.28,5.61,British Columbia,Paper
64,0.565213495089273,8588,Round Ring Binders,Bill Shonely,44549,-4.96,2.08,1.49,British Columbia,Binders and Binder Accessories
430,0.565213495089273,8589,Avery Hanging File Binders,Debra Catini,44679,26.74,5.98,1.49,British Columbia,Binders and Binder Accessories
431,0.565213495089273,8590,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Debra Catini,44679,338.91,60.65,12.23,British Columbia,Office Furnishings
430,0.565213495089273,8591,Avery Hanging File Binders,Tamara Willingham,44836,28.53,5.98,1.49,British Columbia,Binders and Binder Accessories
68,0.565213495089273,8592,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Emily Phan,45120,5475.8,400.97,48.26,British Columbia,Office Machines
1019,0.565213495089273,8593,"Wirebound Service Call Books, 5 1/2"" x 4""",Juliana Krohn,45158,131.7,9.68,2.03,British Columbia,Paper
708,0.565213495089273,8594,Staples Bulldog Clip,Juliana Krohn,45158,23.52,3.78,0.71,British Columbia,Rubber Bands
432,0.565213495089273,8595,KI Conference Tables,Corey Lock,45254,-3033.57,70.89,89.3,British Columbia,Tables
179,0.565213495089273,8596,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Peter Buhler,45315,175.32,34.76,8.22,British Columbia,Storage & Organization
369,0.565213495089273,8597,6120,Charles Crestani,45380,288.09,65.99,8.8,British Columbia,Telephones and Communication
1063,0.565213495089273,8598,KH 688,Charles Crestani,45380,1030.51,195.99,4.2,British Columbia,Telephones and Communication
433,0.565213495089273,8599,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Damala Kotsonis,45409,124.36,320.98,58.95,British Columbia,Chairs & Chairmats
379,0.565213495089273,8600,Newell 337,Damala Kotsonis,45409,-28.37,3.28,3.97,British Columbia,Pens & Art Supplies
434,0.565213495089273,8601,Accessory29,Damala Kotsonis,45409,11,20.99,1.25,British Columbia,Telephones and Communication
77,0.565213495089273,8602,Maxell DVD-RAM Discs,Grant Thornton,45539,69.61,16.48,1.99,British Columbia,Computer Peripherals
435,0.565213495089273,8603,Avery Hi-Liter® Fluorescent Desk Style Markers,Grant Thornton,45539,13.82,3.38,0.85,British Columbia,Pens & Art Supplies
300,0.565213495089273,8604,Bush Advantage Collection® Round Conference Table,Nora Paige,45605,-248.78,212.6,52.2,British Columbia,Tables
436,0.565213495089273,8605,12-1/2 Diameter Round Wall Clock,Karen Carlisle,45664,26.27,19.98,10.49,British Columbia,Office Furnishings
721,0.565213495089273,8606,DAX Solid Wood Frames,Charles Crestani,45671,7,9.77,6.02,British Columbia,Office Furnishings
1168,0.565213495089273,8607,Verbatim 4.7GB DVD-R,Keith Herrera,45728,812.32,33.29,1.99,British Columbia,Computer Peripherals
79,0.565213495089273,8608,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Barry Weirich,45762,308.53,37.94,5.08,British Columbia,Paper
186,0.565213495089273,8609,Avery Printable Repositionable Plastic Tabs,Tony Molinari,46151,-35.44,8.6,6.19,British Columbia,Binders and Binder Accessories
274,0.565213495089273,8610,Wilson Jones Impact Binders,Rick Huthwaite,46407,-29,5.18,5.74,British Columbia,Binders and Binder Accessories
1178,0.565213495089273,8611,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,George Zrebassa,46499,-26.54,44.01,3.5,British Columbia,Appliances
96,0.565213495089273,8612,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,George Zrebassa,46499,-115.21,4.06,6.89,British Columbia,Appliances
3,0.565213495089273,8613,Bagged Rubber Bands,George Zrebassa,46499,-6.78,1.26,0.7,British Columbia,Rubber Bands
437,0.565213495089273,8614,Xerox 1973,Harold Dahlen,46631,-122.12,22.84,16.92,British Columbia,Paper
183,0.565213495089273,8615,Xerox 21,Aaron Hawkins,46662,-27.72,6.48,6.6,British Columbia,Paper
438,0.565213495089273,8616,*Staples* Highlighting Markers,Aaron Hawkins,46662,45.84,4.84,0.71,British Columbia,Pens & Art Supplies
107,0.565213495089273,8617,Accessory34,Aaron Hawkins,46662,1137.91,85.99,0.99,British Columbia,Telephones and Communication
439,0.5652135,8618,"Electrix Incandescent Magnifying Lamp, Black",Debra Catini,46691,-458.33,36.65,22.6,British Columbia,Office Furnishings
360,0.565213495089273,8619,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Karen Carlisle,46880,-8.88,21.98,8.32,British Columbia,Paper
21,0.565213495089273,8620,X-Rack™ File for Hanging Folders,Roland Fjeld,47011,-35.26,11.29,5.03,British Columbia,Storage & Organization
250,0.565213495089273,8621,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Tim Taslimi,47201,-60.9,4.98,4.62,British Columbia,Computer Peripherals
236,0.565213495089273,8622,Fellowes Super Stor/Drawer® Files,Alejandro Savely,47457,1577.02,161.55,19.99,British Columbia,Storage & Organization
132,0.565213495089273,8623,"#10 White Business Envelopes,4 1/8 x 9 1/2",Juliana Krohn,47522,12.5,15.67,1.39,British Columbia,Envelopes
440,0.565213495089273,8624,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Dan Campbell,47553,3918.54,550.98,45.7,British Columbia,Tables
74,0.565213495089273,8625,Avery 508,Bryan Spruell,47584,1.3,4.91,0.5,British Columbia,Labels
988,0.565213495089273,8626,Newell 307,Bryan Spruell,47584,-8.95,1.82,0.83,British Columbia,Pens & Art Supplies
441,0.565213495089273,8627,Avery Reinforcements for Hole-Punch Pages,Harold Dahlen,47683,-148.8,1.98,4.77,British Columbia,Binders and Binder Accessories
389,0.565213495089273,8628,Bionaire Personal Warm Mist Humidifier/Vaporizer,Brad Thomas,47872,649.05,46.89,5.1,British Columbia,Appliances
549,0.565213495089273,8629,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Brad Thomas,47872,-38.04,6.64,4.95,British Columbia,Office Furnishings
442,0.565213495089273,8630,"Fiskars 8"" Scissors, 2/Pack",Tamara Willingham,47877,32.25,17.24,3.26,British Columbia,"Scissors, Rulers and Trimmers"
626,0.565213495089273,8631,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tamara Willingham,47877,-691.31,218.75,69.64,British Columbia,Tables
377,0.565213495089273,8632,Hon 2111 Invitation™ Series Corner Table,Tamara Willingham,47877,-1621.38,209.37,69,British Columbia,Tables
193,0.565213495089273,8633,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Tamara Willingham,47879,44.23,9.11,2.15,British Columbia,Paper
284,0.565213495089273,8634,"Hot File® 7-Pocket, Floor Stand",Brad Thomas,47910,1389.18,178.47,19.99,British Columbia,Storage & Organization
174,0.565213495089273,8635,Economy Rollaway Files,Brendan Murry,47972,1952.15,165.2,19.99,British Columbia,Storage & Organization
264,0.565213495089273,8636,"Sauder Forest Hills Library, Woodland Oak Finish",Jill Matthias,48192,-173.96,140.98,36.09,British Columbia,Bookcases
897,0.565213495089273,8637,"O'Sullivan Elevations Bookcase, Cherry Finish",Nicole Brennan,48288,-581.59,130.98,54.74,British Columbia,Bookcases
67,0.565213495089273,8638,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Victoria Pisteka,48293,160.72,7.64,1.39,British Columbia,Envelopes
443,0.565213495089273,8639,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Aaron Hawkins,48294,1675.98,90.24,0.99,British Columbia,Appliances
202,0.565213495089273,8640,Newell 338,Paul Van Hugh,48322,1.82,2.94,0.7,British Columbia,Pens & Art Supplies
1049,0.565213495089273,8641,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Jeremy Pistek,48353,20.43,3.85,0.7,British Columbia,Pens & Art Supplies
444,0.565213495089273,8642,"Executive Impressions 13"" Clairmont Wall Clock",Berenike Kampe,48420,229.6,19.23,6.15,British Columbia,Office Furnishings
269,0.565213495089273,8643,Xerox 1949,Cyra Reiten,48512,-83.78,4.98,4.72,British Columbia,Paper
445,0.565213495089273,8644,Prang Colored Pencils,Cyra Reiten,48512,49.04,2.94,0.81,British Columbia,Pens & Art Supplies
310,0.565213495089273,8645,Rediform S.O.S. Phone Message Books,Benjamin Venier,48641,23.16,4.98,0.8,British Columbia,Paper
155,0.565213495089273,8646,"Advantus Push Pins, Aluminum Head",Nora Paige,48672,-35.74,5.81,3.37,British Columbia,Rubber Bands
335,0.565213495089273,8647,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Helen Andreada,48709,-47.01,2.52,4.28,British Columbia,Pens & Art Supplies
853,0.565213495089273,8648,Office Star - Task Chair with Contemporary Loop Arms,Bobby Trafton,48832,195.04,90.98,30,British Columbia,Chairs & Chairmats
366,0.565213495089273,8649,Bretford CR4500 Series Slim Rectangular Table,Nicole Brennan,48836,-93.85,348.21,40.19,British Columbia,Tables
74,0.565213495089273,8650,Avery 508,Jill Matthias,48935,48.76,4.91,0.5,British Columbia,Labels
327,0.565213495089273,8651,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Roland Fjeld,49026,-182.87,11.66,8.99,British Columbia,Pens & Art Supplies
400,0.565213495089273,8652,Newell 346,Adam Hart,49925,-1.78,2.88,0.7,British Columbia,Pens & Art Supplies
446,0.565213495089273,8653,Wilson Jones Suede Grain Vinyl Binders,Chris Cortes,50337,21.48,2.78,1.49,British Columbia,Binders and Binder Accessories
344,0.565213495089273,8654,Epson DFX-8500 Dot Matrix Printer,Chris Cortes,50337,-3798.01,2550.14,29.7,British Columbia,Office Machines
425,0.565213495089273,8655,"Wilson Jones Hanging View Binder, White, 1""",Katherine Ducich,50403,-97.06,7.1,6.05,British Columbia,Binders and Binder Accessories
322,0.565213495089273,8656,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Patrick Bzostek,50656,-139.13,4.37,5.15,British Columbia,Appliances
99,0.565213495089273,8657,Global Troy™ Executive Leather Low-Back Tilter,Patrick Bzostek,50656,5325.14,500.98,56,British Columbia,Chairs & Chairmats
241,0.565213495089273,8658,"DAX Copper Panel Document Frame, 5 x 7 Size",Patrick Bzostek,50656,48.6,12.58,5.16,British Columbia,Office Furnishings
15,0.565213495089273,8659,Deflect-O® Glasstique™ Clear Desk Accessories,Patrick Bzostek,50656,-20.95,7.7,3.68,British Columbia,Office Furnishings
134,0.565213495089273,8660,Novimex Fabric Task Chair,Tony Molinari,50950,-166.96,60.98,30,British Columbia,Chairs & Chairmats
319,0.565213495089273,8661,"Tenex Personal Project File with Scoop Front Design, Black",Tony Molinari,50950,-15.07,13.48,4.51,British Columbia,Storage & Organization
50,0.565213495089273,8662,Computer Printout Paper with Letter-Trim Perforations,Thomas Thornton,50977,-19.9,18.97,9.03,British Columbia,Paper
447,0.565213495089273,8663,T39m,Thomas Thornton,51011,1435.83,155.99,3.9,British Columbia,Telephones and Communication
382,0.565213495089273,8664,"Avery Flip-Chart Easel Binder, Black",Mark Packer,51171,-73.4,22.38,15.1,British Columbia,Binders and Binder Accessories
384,0.565213495089273,8665,"Bush Westfield Collection Bookcases, Fully Assembled",Corey Lock,51267,-335.77,100.98,35.84,British Columbia,Bookcases
191,0.565213495089273,8666,Microsoft Multimedia Keyboard,Tim Taslimi,51362,112.78,30.97,4,British Columbia,Computer Peripherals
776,0.565213495089273,8667,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Berenike Kampe,51489,820.94,110.98,13.99,British Columbia,Office Furnishings
448,0.565213495089273,8668,Xerox 1961,Berenike Kampe,51489,-24.43,4.98,7.54,British Columbia,Paper
1001,0.565213495089273,8669,Colored Push Pins,Berenike Kampe,51489,-18.57,1.81,1.56,British Columbia,Rubber Bands
449,0.565213495089273,8670,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Helen Andreada,51493,8.34,8.56,5.16,British Columbia,Paper
380,0.565213495089273,8671,Xerox 1881,Irene Maddox,51969,-5.76,12.28,6.47,British Columbia,Paper
369,0.565213495089273,8672,6120,Irene Maddox,51969,164.97,65.99,8.8,British Columbia,Telephones and Communication
300,0.565213495089273,8673,Bush Advantage Collection® Round Conference Table,Charles Crestani,52003,-776.72,212.6,110.2,British Columbia,Tables
623,0.565213495089273,8674,Accessory36,Charles Crestani,52003,-300.39,55.99,5,British Columbia,Telephones and Communication
450,0.565213495089273,8675,Avery 481,Adam Hart,52196,-1.36,3.08,0.99,British Columbia,Labels
680,0.565213495089273,8676,StarTAC Series,Adam Hart,52196,-97.2,65.99,3.9,British Columbia,Telephones and Communication
122,0.565213495089273,8677,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Corey Catlett,52292,-261.77,130.98,30,British Columbia,Chairs & Chairmats
221,0.565213495089273,8678,Imation DVD-RAM discs,Allen Armold,52423,749.16,35.41,1.99,British Columbia,Computer Peripherals
177,0.565213495089273,8679,"SAFCO Mobile Desk Side File, Wire Frame",Allen Armold,52423,256.3,42.76,6.22,British Columbia,Storage & Organization
433,0.565213495089273,8680,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Barry Weirich,52448,803.48,320.98,58.95,British Columbia,Chairs & Chairmats
266,0.565213495089273,8681,"Memorex 80 Minute CD-R, 30/Pack",Katherine Ducich,52580,74.2,22.98,1.99,British Columbia,Computer Peripherals
143,0.565213495089273,8682,Staples Standard Envelopes,Katherine Ducich,52580,46.69,5.68,1.39,British Columbia,Envelopes
451,0.565213495089273,8683,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Helen Andreada,53056,-51.18,40.99,8.97,British Columbia,Office Machines
614,0.565213495089273,8684,"Fellowes Basic 104-Key Keyboard, Platinum",Eric Barreto,53060,-71.55,20.95,5.99,British Columbia,Computer Peripherals
193,0.565213495089273,8685,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Eric Barreto,53060,-2.82,9.11,2.15,British Columbia,Paper
